,x,y,z,RMSD,Energy
1816,51.54866083085378,68.21195938830427,-0.9516558941674103,49.98380504437698,-5.5
1817,51.854983601351265,68.97888680384231,-3.825154815613879,51.85958839478183,-5.5
1818,53.14864228451291,67.42164913750119,-4.461829173922506,50.48056492495758,-5.4
1819,54.14625860117926,66.26847109958145,-4.307925154504559,49.243518962494186,-5.4
1820,52.218944115464815,69.23914750455268,-3.3841719613017105,51.60422491562932,-5.3
1821,52.32728589979103,68.15562832071188,0.14194264021648542,49.21562925921961,-5.2
1822,53.54059457141937,66.95640110386523,-4.268608106478601,49.96606101716873,-5.1
1823,54.51230105928913,65.85862594633704,-5.087347632450973,49.128451019459476,-5.1
1824,47.5820763301587,59.860047486410814,7.97882199792944,40.44133282505247,-8.2
1825,47.496463998183664,59.62342669113103,7.773479772549592,40.27085769363439,-7.4
1826,45.84673620430994,58.95019173448138,8.090729700760694,40.33024350817351,-7.4
1827,45.11315193500507,62.666575666224546,11.601213083938877,42.82895517665367,-7.3
1828,45.2186080365908,61.886092082797866,9.452421981127399,42.38612677066692,-7.2
1829,45.602706627645375,62.082120000984965,9.301103964087085,42.9092414355163,-7.0
1830,45.16640882954582,62.94012016248735,10.171970789793773,43.67186187106882,-6.9
1831,44.921911745098534,64.12194001272465,11.189413233563966,44.20455839562681,-6.8
1832,45.61041803988966,63.81935156137688,10.465338689346527,44.27568174840128,-6.8
1833,55.218567839514435,57.45946110815991,21.167028764445142,34.98966202765502,-6.0
1834,55.33421348914333,58.242716566198425,20.390863241512346,35.7148966732504,-5.9
1835,55.674819387456935,59.18371615628653,20.118474696087628,36.39068666241275,-5.5
1836,53.617193419393104,54.54900983462662,26.00438914327327,33.25443061135936,-5.5
1837,53.598926620337934,55.06117108860942,25.32046252293534,33.22323532810534,-5.5
1838,55.42776136464453,57.452550720260845,21.59940603113665,34.72590016454714,-5.4
1839,53.409612838209,54.51809262017355,26.263495696106094,32.96889806425791,-5.3
1840,55.45801851990663,56.83786624487747,22.301067023492806,34.4098814738967,-5.3
1841,54.92758367616381,55.77564305617569,27.180758313118375,34.06456899002526,-5.2
1842,54.66105537359378,55.26799526826961,30.19667197451883,35.03681487752425,-4.4
1843,55.70310308668732,55.95008807167231,31.473309937213237,35.36359134288636,-4.4
1844,55.47991273583967,55.781954919105786,30.095615229603176,35.28737782833969,-4.1
1845,52.91638849255624,54.706591616215285,30.50818845627251,34.58789959550264,-4.1
1846,52.52329772821177,55.20129525751485,39.42743137470041,38.92335721217617,-4.0
1847,58.013019419033164,57.20284760221456,36.42916360663087,38.579012472858246,-4.0
1848,52.738425700389904,55.40694864694674,32.30978036905832,36.08196931591021,-4.0
